Trial-ID,Status,Iteration,batch_size,dataset,epochs,gpus,lr,max_concurrent,max_layers,model,num_layers,patience,save_type,Objective,acc,loss,val_acc,val_loss
17,INTERMEDIATE,75,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.3139643338441849,0.9067166666984559,0.329761891635259,0.9144,0.3139643338441849
17,INTERMEDIATE,76,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.31216882236003873,0.9075000000317891,0.3276295380115509,0.9141,0.31216882236003873
17,INTERMEDIATE,77,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.3101121803283691,0.9078333333333334,0.3255831525325775,0.9148,0.3101121803283691
17,INTERMEDIATE,78,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.3083650308609009,0.9085999999682108,0.3235822734117508,0.9148,0.3083650308609009
17,INTERMEDIATE,79,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.3065668372631073,0.9088166666348775,0.32158754740556084,0.9154,0.3065668372631073
17,INTERMEDIATE,80,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.3048977935791016,0.9093166666984558,0.3197115714947383,0.9159,0.3048977935791016
17,INTERMEDIATE,81,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.303125480890274,0.9097833333015442,0.31781377205848693,0.916,0.303125480890274
17,INTERMEDIATE,82,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.30141818535327913,0.9104166666348775,0.31596765894889833,0.9162,0.30141818535327913
17,INTERMEDIATE,83,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.2997252049922943,0.9110166666666667,0.3141708654244741,0.9162,0.2997252049922943
17,INTERMEDIATE,84,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.298231649684906,0.9113999999682109,0.31240263341267904,0.9168,0.298231649684906
17,INTERMEDIATE,85,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.29670160059928896,0.9116,0.31071439944903056,0.9175,0.29670160059928896
17,INTERMEDIATE,86,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.2952033517360687,0.9120833333651225,0.30901593197981514,0.9173,0.2952033517360687
17,INTERMEDIATE,87,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.2934438968896866,0.9122999999682109,0.3073778707822164,0.9182,0.2934438968896866
17,INTERMEDIATE,88,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.2920625807762146,0.9130333333015442,0.3057314884185791,0.9184,0.2920625807762146
17,INTERMEDIATE,89,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.2908593241214752,0.9134666666984558,0.30412426750659943,0.9181,0.2908593241214752
17,INTERMEDIATE,90,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.28929264261722565,0.9137333333333333,0.3026164613564809,0.9182,0.28929264261722565
17,INTERMEDIATE,91,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.2879082498073578,0.9142000000317891,0.3010586632410685,0.9185,0.2879082498073578
17,INTERMEDIATE,92,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.2865377059459686,0.9144666666348775,0.29953308182557425,0.9188,0.2865377059459686
17,INTERMEDIATE,93,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.28514688391685483,0.9148833333651225,0.2980217571894328,0.9189,0.28514688391685483
17,INTERMEDIATE,94,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.2838064269542694,0.9151999999682109,0.2965516067902247,0.9191,0.2838064269542694
17,INTERMEDIATE,95,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.28248923525810243,0.9157833333333333,0.295095126303037,0.9194,0.28248923525810243
17,INTERMEDIATE,96,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.28124472489356994,0.9162666666348775,0.29365529788335165,0.9193,0.28124472489356994
17,INTERMEDIATE,97,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.2798143038272858,0.9164000000317891,0.2922255862871806,0.9201,0.2798143038272858
17,INTERMEDIATE,98,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.2785873391866684,0.9170499999682109,0.290844181116422,0.92,0.2785873391866684
17,INTERMEDIATE,99,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.2774048828125,0.9171000000317892,0.28944818380673726,0.9204,0.2774048828125
17,INTERMEDIATE,100,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.2758970881462097,0.9176833333651224,0.2881303036212921,0.9207,0.2758970881462097
17,COMPLETED,100,256,mnist,100,"0,1,2,3",1e-06,12,3,cnn,2,25,json,0.2758970881462097,0.9176833333651224,0.2881303036212921,0.9207,0.2758970881462097
8,INTERMEDIATE,1,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,2.2991301013946535,0.22525000001589457,2.3010464122772216,0.3742,2.2991301013946535
8,INTERMEDIATE,2,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,2.294889528656006,0.4718833333333333,2.2972718301137287,0.5622,2.294889528656006
8,INTERMEDIATE,3,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,2.2894258953094484,0.5941166666666666,2.2925553329467774,0.6406,2.2894258953094484
8,INTERMEDIATE,4,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,2.2822979331970217,0.6422999999682109,2.286412904993693,0.6663,2.2822979331970217
8,INTERMEDIATE,5,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,2.27312647857666,0.6640666666984558,2.2784458290100096,0.6785,2.27312647857666
8,INTERMEDIATE,6,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,2.2614767127990723,0.6755833333651224,2.2682748680114746,0.6851,2.2614767127990723
8,INTERMEDIATE,7,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,2.247004951477051,0.6796000000317891,2.255488400522868,0.6898,2.247004951477051
8,INTERMEDIATE,8,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,2.229386013031006,0.6836166666348775,2.2397992221832275,0.6947,2.229386013031006
8,INTERMEDIATE,9,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,2.208323122406006,0.6901166666348775,2.2208718212127687,0.6979,2.208323122406006
8,INTERMEDIATE,10,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,2.1835685054779055,0.6916166666348775,2.1984618381500245,0.7035,2.1835685054779055
8,INTERMEDIATE,11,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,2.1548511516571045,0.6965333333333333,2.1722793266296385,0.7068,2.1548511516571045
8,INTERMEDIATE,12,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,2.122146611404419,0.6970833333333334,2.142196630477905,0.7086,2.122146611404419
8,INTERMEDIATE,13,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,2.085402465438843,0.7006999999682109,2.1081675278981526,0.7132,2.085402465438843
8,INTERMEDIATE,14,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,2.044601824951172,0.7036833333651225,2.0701580764770506,0.7167,2.044601824951172
8,INTERMEDIATE,15,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,1.999865484046936,0.7059666666348775,2.028219379933675,0.7191,1.999865484046936
8,INTERMEDIATE,16,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,1.9513850025177002,0.7070833333651225,1.9825111420313517,0.7224,1.9513850025177002
8,INTERMEDIATE,17,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,1.899538900566101,0.7095166666666667,1.933285351117452,0.7266,1.899538900566101
8,INTERMEDIATE,18,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,1.8447034238815307,0.7147333333015442,1.8809357748031617,0.7316,1.8447034238815307
8,INTERMEDIATE,19,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,1.7872373609542846,0.7182833333651225,1.8257873824437458,0.7351,1.7872373609542846
8,INTERMEDIATE,20,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,1.727647966003418,0.7224833333015442,1.7683120935440064,0.7406,1.727647966003418
8,INTERMEDIATE,21,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,1.6663893043518065,0.7278666666984558,1.7089595317204793,0.7472,1.6663893043518065
8,INTERMEDIATE,22,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,1.6040847717285156,0.7340833333651224,1.6482504628499348,0.7522,1.6040847717285156
8,INTERMEDIATE,23,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,1.5413277496337892,0.7393833333651225,1.586745306332906,0.759,1.5413277496337892
8,INTERMEDIATE,24,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,1.4786543956756593,0.7462833333651224,1.5250459993998209,0.7642,1.4786543956756593
8,INTERMEDIATE,25,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,1.4167076053619385,0.7524166666348775,1.463730364481608,0.7691,1.4167076053619385
8,INTERMEDIATE,26,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,1.3558358242034911,0.7588666666348776,1.4032358051935832,0.7748,1.3558358242034911
8,INTERMEDIATE,27,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,1.296596929359436,0.7644833333333333,1.3440492907842,0.781,1.296596929359436
8,INTERMEDIATE,28,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,1.2393040044784547,0.7713333333015442,1.2865539673487345,0.7878,1.2393040044784547
8,INTERMEDIATE,29,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,1.1842834621429443,0.7772666666348775,1.231111651357015,0.7921,1.1842834621429443
8,INTERMEDIATE,30,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,1.131719967365265,0.7825833333015442,1.177949445851644,0.7975,1.131719967365265
8,INTERMEDIATE,31,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,1.0817542890548706,0.7882333333015442,1.1272014030456543,0.8017,1.0817542890548706
8,INTERMEDIATE,32,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,1.0344736802101135,0.7928333333333333,1.0790366548538208,0.805,1.0344736802101135
8,INTERMEDIATE,33,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.9898551738739013,0.7972333333015442,1.033462841796875,0.8081,0.9898551738739013
8,INTERMEDIATE,34,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.9479737321853637,0.8011999999682109,0.990536973285675,0.8131,0.9479737321853637
8,INTERMEDIATE,35,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.9087563814163208,0.8050333333333334,0.9502355438232422,0.8172,0.9087563814163208
8,INTERMEDIATE,36,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.8720544307708741,0.8089333333651225,0.9124625981966654,0.8216,0.8720544307708741
8,INTERMEDIATE,37,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.8377533881187439,0.8120166666984558,0.8771190206209819,0.8255,0.8377533881187439
8,INTERMEDIATE,38,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.8057190560340881,0.8151166666348775,0.8440773790041606,0.8286,0.8057190560340881
8,INTERMEDIATE,39,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.7759464159011841,0.8185499999682109,0.8132201324780782,0.8326,0.7759464159011841
8,INTERMEDIATE,40,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.7482476676940918,0.8220000000317892,0.7844352848052979,0.836,0.7482476676940918
8,INTERMEDIATE,41,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.722329020690918,0.8254166666984558,0.7575865660031637,0.8384,0.722329020690918
8,INTERMEDIATE,42,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.6981479232788086,0.8289499999682108,0.732517102654775,0.8418,0.6981479232788086
8,INTERMEDIATE,43,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.6757303880691529,0.8314333333651225,0.7091245635986329,0.8444,0.6757303880691529
8,INTERMEDIATE,44,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.6548335290908813,0.8342166666348775,0.6873167094548543,0.847,0.6548335290908813
8,INTERMEDIATE,45,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.6353283659934997,0.8373166666666667,0.6669673570950826,0.8502,0.6353283659934997
8,INTERMEDIATE,46,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.6171715929985047,0.8401000000317892,0.6479577410697936,0.8526,0.6171715929985047
8,INTERMEDIATE,47,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.6001611181259155,0.8428333333333333,0.6302116303126017,0.8561,0.6001611181259155
8,INTERMEDIATE,48,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.584376562166214,0.8454666666348776,0.6136362201372783,0.8586,0.584376562166214
8,INTERMEDIATE,49,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.5696138726234437,0.8480166666984558,0.5981179003397624,0.8597,0.5696138726234437
8,INTERMEDIATE,50,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.5556955802440643,0.8509333333333333,0.5835701877593994,0.8627,0.5556955802440643
8,INTERMEDIATE,51,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.5427038811683654,0.8531833333333333,0.5699533602396647,0.8643,0.5427038811683654
8,INTERMEDIATE,52,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.5305637894153595,0.8553000000317892,0.5571959369341533,0.8659,0.5305637894153595
8,INTERMEDIATE,53,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.5191941122055054,0.8578000000317891,0.5451784596125285,0.8679,0.5191941122055054
8,INTERMEDIATE,54,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.5084813742637634,0.8597666666984558,0.5339125831921895,0.8712,0.5084813742637634
8,INTERMEDIATE,55,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.4983912438392639,0.8614499999682108,0.5233099496205648,0.8729,0.4983912438392639
8,INTERMEDIATE,56,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.488828076839447,0.8635833333333334,0.5132915210723877,0.8756,0.488828076839447
8,INTERMEDIATE,57,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.4799398521900177,0.8649999999682109,0.5038650641759237,0.8774,0.4799398521900177
8,INTERMEDIATE,58,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.47142266035079955,0.8671,0.49496970791816713,0.8796,0.47142266035079955
8,INTERMEDIATE,59,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.46331446070671084,0.8691999999682108,0.48654176580111186,0.8813,0.46331446070671084
8,INTERMEDIATE,60,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.455837983083725,0.8709666666348775,0.478568655983607,0.8829,0.455837983083725
8,INTERMEDIATE,61,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.4486240118980408,0.8727833333333334,0.4710244560241699,0.8842,0.4486240118980408
8,INTERMEDIATE,62,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.44191029071807864,0.8739999999682109,0.4638824263095856,0.8859,0.44191029071807864
8,INTERMEDIATE,63,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.4354962061405182,0.8759166666984558,0.4571078508377075,0.887,0.4354962061405182
8,INTERMEDIATE,64,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.42935179643630983,0.87715,0.45067272262573244,0.8879,0.42935179643630983
8,INTERMEDIATE,65,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.42354406213760376,0.8787499999682109,0.4445478787899017,0.8897,0.42354406213760376
8,INTERMEDIATE,66,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.41809008784294127,0.8801833333333333,0.43871567142804463,0.8906,0.41809008784294127
8,INTERMEDIATE,67,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.41261314907073976,0.8813333333015442,0.4331939885139465,0.8923,0.41261314907073976
8,INTERMEDIATE,68,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.4076402346611023,0.8826000000317892,0.42791550432840986,0.8933,0.4076402346611023
8,INTERMEDIATE,69,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.40296186876296997,0.8837166666984558,0.4228807925065359,0.8941,0.40296186876296997
8,INTERMEDIATE,70,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.39844774174690245,0.8844833333333333,0.41810260581970216,0.8951,0.39844774174690245
8,INTERMEDIATE,71,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.39417970123291013,0.8856333333333334,0.41350604958534243,0.8957,0.39417970123291013
8,INTERMEDIATE,72,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.3899538936853409,0.8865833333015442,0.409131321032842,0.8971,0.3899538936853409
8,INTERMEDIATE,73,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.3859777665615082,0.8875333333333333,0.40493724966049194,0.8979,0.3859777665615082
8,INTERMEDIATE,74,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.3820660031557083,0.8885166666984559,0.40092958132425943,0.8978,0.3820660031557083
8,INTERMEDIATE,75,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.378489350605011,0.8895833333333333,0.3970675103187561,0.8991,0.378489350605011
8,INTERMEDIATE,76,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.3749902377128601,0.8902499999682109,0.39336773878733317,0.8999,0.3749902377128601
8,INTERMEDIATE,77,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.3715286981344223,0.8910833333333333,0.3898051448186239,0.9003,0.3715286981344223
8,INTERMEDIATE,78,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.3683408936262131,0.8920499999682109,0.38640062057177227,0.9007,0.3683408936262131
8,INTERMEDIATE,79,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.3652783135652542,0.8930499999682109,0.3830948189894358,0.9007,0.3652783135652542
8,INTERMEDIATE,80,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.3623273156642914,0.89375,0.379937904938062,0.9021,0.3623273156642914
8,INTERMEDIATE,81,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.359345109462738,0.8941166666348775,0.37686765990257265,0.9031,0.359345109462738
8,INTERMEDIATE,82,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.3565338947296143,0.8953666666984558,0.37389614265759785,0.9033,0.3565338947296143
8,INTERMEDIATE,83,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.35371668519973753,0.8957500000317892,0.3710467677911123,0.9044,0.35371668519973753
8,INTERMEDIATE,84,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.3512255635738373,0.8961833333333333,0.3682730999151866,0.9053,0.3512255635738373
8,INTERMEDIATE,85,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.34875970075130464,0.8971999999682109,0.3656336956659953,0.9056,0.34875970075130464
8,INTERMEDIATE,86,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.34636715955734254,0.8977333333015441,0.3630592548688253,0.906,0.34636715955734254
8,INTERMEDIATE,87,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.3438561820268631,0.8984833333015442,0.36058022837638853,0.907,0.3438561820268631
8,INTERMEDIATE,88,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.34165500979423524,0.8988833333015442,0.35817071588834126,0.9074,0.34165500979423524
8,INTERMEDIATE,89,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.33956948254108427,0.8993333333651224,0.3558302132924398,0.9079,0.33956948254108427
8,INTERMEDIATE,90,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.33743334522247315,0.9000833333015442,0.3535993959267934,0.908,0.33743334522247315
8,INTERMEDIATE,91,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.33537786831855776,0.9004666666348775,0.3513952874978383,0.9084,0.33537786831855776
8,INTERMEDIATE,92,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.333371879529953,0.9008999999682109,0.34926495270729063,0.9088,0.333371879529953
8,INTERMEDIATE,93,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.3314545083284378,0.9016666666348775,0.34716975135803224,0.9093,0.3314545083284378
8,INTERMEDIATE,94,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.32956443433761595,0.9019500000317892,0.34515321356455486,0.9097,0.32956443433761595
8,INTERMEDIATE,95,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.32774791350364685,0.9023666666984558,0.3431691881020864,0.91,0.32774791350364685
8,INTERMEDIATE,96,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.32590201377868655,0.9027166666984558,0.3412408664067586,0.9105,0.32590201377868655
8,INTERMEDIATE,97,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.3241515783309937,0.9031999999682109,0.3393477444807688,0.911,0.3241515783309937
8,INTERMEDIATE,98,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.32243526804447176,0.9037833333651225,0.3375326508760452,0.9114,0.32243526804447176
8,INTERMEDIATE,99,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.32086938660144804,0.9041166666984558,0.3357309148788452,0.9118,0.32086938660144804
8,INTERMEDIATE,100,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.3190644421577454,0.9045500000317891,0.33400610404014586,0.9122,0.3190644421577454
8,COMPLETED,100,256,mnist,100,"0,1,2,3",1e-06,12,3,fcn,2,25,json,0.3190644421577454,0.9045500000317891,0.33400610404014586,0.9122,0.3190644421577454
12,INTERMEDIATE,1,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,2.1886323112487793,0.5909,2.268458395131429,0.6972,2.1886323112487793
12,INTERMEDIATE,2,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,1.4958709327697755,0.7116,1.9141029255549113,0.7644,1.4958709327697755
12,INTERMEDIATE,3,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.7922485740661621,0.7880833333651225,1.1154502961476644,0.8299,0.7922485740661621
12,INTERMEDIATE,4,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.5440497873783111,0.8388333333333333,0.6706189511617024,0.8674,0.5440497873783111
12,INTERMEDIATE,5,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.44036800227165224,0.8674333333651225,0.5071633920033772,0.8878,0.44036800227165224
12,INTERMEDIATE,6,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.385022145986557,0.8838,0.4292138589700063,0.8978,0.385022145986557
12,INTERMEDIATE,7,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.35116994941234586,0.8939000000317892,0.384038178730011,0.9052,0.35116994941234586
12,INTERMEDIATE,8,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.32741548309326174,0.9003000000317891,0.3545964485009511,0.9097,0.32741548309326174
12,INTERMEDIATE,9,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.3100716959953308,0.9054666666348775,0.3331637300173442,0.9139,0.3100716959953308
12,INTERMEDIATE,10,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.2963913407802582,0.9095666666984558,0.31666037450631457,0.9177,0.2963913407802582
12,INTERMEDIATE,11,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.28443058260679244,0.9133333333333333,0.3030195823113124,0.9195,0.28443058260679244
12,INTERMEDIATE,12,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.27441883523464206,0.9165000000317891,0.29149555768966673,0.9218,0.27441883523464206
12,INTERMEDIATE,13,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.2658340777039528,0.9198833333651225,0.28110963939030964,0.9231,0.2658340777039528
12,INTERMEDIATE,14,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.25742826988697054,0.9225333333651224,0.2719346643368403,0.9266,0.25742826988697054
12,INTERMEDIATE,15,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.2503231787323952,0.9250333333651225,0.2634634126504262,0.928,0.2503231787323952
12,INTERMEDIATE,16,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.24205238027572631,0.9269833333333334,0.25551643115679423,0.9296,0.24205238027572631
12,INTERMEDIATE,17,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.23540153146982193,0.9289166666666666,0.2482251329898834,0.9317,0.23540153146982193
12,INTERMEDIATE,18,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.22915751619935035,0.9307500000317891,0.2414130726893743,0.9336,0.22915751619935035
12,INTERMEDIATE,19,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.22362030740976332,0.9327000000317891,0.2347485516667366,0.9357,0.22362030740976332
12,INTERMEDIATE,20,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.2167542640209198,0.9342666666666667,0.22861705742677052,0.9362,0.2167542640209198
12,INTERMEDIATE,21,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.21253021799325944,0.9366166666348775,0.22278899676005046,0.9382,0.21253021799325944
12,INTERMEDIATE,22,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.20705492256879807,0.938,0.21707161667346955,0.9383,0.20705492256879807
12,INTERMEDIATE,23,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.20187235317230223,0.9395166666348775,0.21183981263637544,0.9406,0.20187235317230223
12,INTERMEDIATE,24,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.19619060969352722,0.9405333333333333,0.20656571916739147,0.9426,0.19619060969352722
12,INTERMEDIATE,25,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.19202981961965562,0.9418166666984558,0.2015545541524887,0.9433,0.19202981961965562
12,INTERMEDIATE,26,256,mnist,100,"0,1,2,3",1e-05,12,3,fcn,2,25,json,0.18795973165929317,0.9435166666984558,0.19677203520139058,0.9446,0.18795973165929317
